graph_type,method,repetition,dimension,depth,max_parents,sparsity,correlation,observed_fraction,observation_strategy,initial_state_strategy,n_observed,n_latent,runtime_seconds,ess_mean,ess_min,ess_max,ess_per_second,weighted_ess,weighted_ess_fraction,mean_rmse,variance_rmse,covariance_frobenius_error,acceptance_rate,posterior_condition_number,mean_abs_posterior_corr,max_abs_posterior_corr,precision_density,n_edges,graph_density,empirical_depth,observed_mean_depth,observed_mean_descendants,observed_mean_children,block_within_precision_mass,block_cut_ratio,n_blocks,mean_block_size,max_block_size_actual,gibbs_spectral_radius,rb_mean_rmse,rb_variance_rmse
random_sparse,single_site_gibbs,2,60,,6,0.18,0.8,0.4,deep,prior,24,36,0.11189291300001969,176.44791617623264,47.50572522829709,422.6599471026014,1576.9355846174242,,,0.06470380499438767,0.08592466474846536,1.7862821583917186,,62.51384213912927,0.1256176927288403,0.6806605116885667,0.40634920634920635,248,0.1401129943502825,15,8.958333333333334,8.875,2.7083333333333335,0.0,1.0,36.0,1.0,1.0,0.8570182119991563,,
random_sparse,block_depth,2,60,,6,0.18,0.8,0.4,deep,prior,24,36,0.09147192599994014,168.61594199098727,33.83300295332545,421.39348021569447,1843.3627601882747,,,0.061436489669976425,0.09946855802055057,2.6540762118428405,,62.51384213912927,0.1256176927288403,0.6806605116885667,0.40634920634920635,248,0.1401129943502825,15,8.958333333333334,8.875,2.7083333333333335,0.04070914876152925,0.9592908512384708,14.0,2.5714285714285716,5.0,0.855052382092357,0.05126133682295814,0.052511937633085676
random_sparse,block_topological,2,60,,6,0.18,0.8,0.4,deep,prior,24,36,0.03420805799999016,215.17516570177565,68.0688785895254,442.3305501875699,6290.189454830717,,,0.07329871604380939,0.11505310035662936,2.127720628834739,,62.51384213912927,0.1256176927288403,0.6806605116885667,0.40634920634920635,248,0.1401129943502825,15,8.958333333333334,8.875,2.7083333333333335,0.2925138908956932,0.7074861091043068,5.0,7.2,8.0,0.8066744418225718,0.04793865105167179,0.051773900785696214
random_sparse,block_random,2,60,,6,0.18,0.8,0.4,deep,prior,24,36,0.033890251000002536,182.33693169015152,77.11593337568262,360.2756090982846,5380.217800397461,,,0.1272816220399174,0.1274686811343207,2.672351531685625,,62.51384213912927,0.1256176927288403,0.6806605116885667,0.40634920634920635,248,0.1401129943502825,15,8.958333333333334,8.875,2.7083333333333335,0.18146896337694915,0.8185310366230508,5.0,7.2,8.0,0.8183287267568352,0.10874698418358479,0.09574167148092705
random_sparse,block_precision_bfs,2,60,,6,0.18,0.8,0.4,deep,prior,24,36,0.05298286000004282,247.0239493284504,105.1707711689365,498.58113986411115,4662.337014805368,,,0.062100985516892235,0.10563416512685801,1.8892955403001657,,62.51384213912927,0.1256176927288403,0.6806605116885667,0.40634920634920635,248,0.1401129943502825,15,8.958333333333334,8.875,2.7083333333333335,0.3961351125721983,0.6038648874278016,8.0,4.5,8.0,0.8173555963310764,0.04904086318264794,0.08810579582711701
random_sparse,rw_mh,2,60,,6,0.18,0.8,0.4,deep,prior,24,36,0.0074006610000196815,10.014311729018692,4.772086853735336,19.365367183702897,1353.1644982782025,,,1.5902997511083918,0.9830263299014149,10.269102190766867,0.122,62.51384213912927,0.1256176927288403,0.6806605116885667,0.40634920634920635,248,0.1401129943502825,15,8.958333333333334,8.875,2.7083333333333335,,,,,,,,
random_sparse,mala_diag,2,60,,6,0.18,0.8,0.4,deep,prior,24,36,0.0307643780000717,17.983079078991608,8.453986511199355,37.19473401546265,584.5422611485822,,,0.4313291511861274,0.36143524220112944,7.072799699393064,0.85,62.51384213912927,0.1256176927288403,0.6806605116885667,0.40634920634920635,248,0.1401129943502825,15,8.958333333333334,8.875,2.7083333333333335,,,,,,,,
random_sparse,likelihood_weighting_sis,2,60,,6,0.18,0.8,0.4,deep,prior,24,36,0.0030901760000006107,1.1517269384394975,1.1517269384394975,1.1517269384394975,372.7059359852869,1.1517269384394975,0.0016453241977707107,0.9438653451562525,1.1687771246567502,10.404102410057517,,62.51384213912927,0.1256176927288403,0.6806605116885667,0.40634920634920635,248,0.1401129943502825,15,8.958333333333334,8.875,2.7083333333333335,,,,,,,,
random_sparse,single_site_gibbs,2,60,,6,0.18,0.8,0.7,uniform,prior,42,18,0.0936544019999701,465.20085852356743,342.13245387194735,700.0,4967.207612128215,,,0.040628445637965444,0.04068577051271713,0.5437817845385661,,10.56799050888879,0.07049647120962486,0.43568034204292777,0.4117647058823529,248,0.1401129943502825,15,7.761904761904762,15.476190476190476,3.7857142857142856,0.0,1.0,18.0,1.0,1.0,0.38493126326274363,,
random_sparse,block_depth,2,60,,6,0.18,0.8,0.7,uniform,prior,42,18,0.05840835699996205,476.8591732111373,328.8840457083684,700.0,8164.2285060585955,,,0.03395559449759786,0.0394279674306925,0.4410024545215639,,10.56799050888879,0.07049647120962486,0.43568034204292777,0.4117647058823529,248,0.1401129943502825,15,7.761904761904762,15.476190476190476,3.7857142857142856,0.0826848202983283,0.9173151797016716,9.0,2.0,3.0,0.3962963014880226,0.013811042928931797,0.008621271149416663
